Date,SKU,UnitPrice,Quantity,TotalPrice
05-01-2019,Mint Fudge,120,3,360
05-01-2019,Cake Fudge,150,1,150
05-01-2019,Cake Fudge,150,2,300
05-01-2019,Cake Fudge,150,4,600
05-01-2019,Vanilla Single Scoop,50,3,150
05-01-2019,Butterscotch Single Scoop,60,4,240
05-01-2019,Vanilla Double Scoop,80,4,320
05-01-2019,Hot Chocolate Fudge,120,2,240
05-01-2019,Cake Fudge,150,2,300
05-01-2019,Cake Fudge,150,3,450
05-01-2019,Vanilla Single Scoop,50,1,50
05-01-2019,Butterscotch Single Scoop,60,4,240
05-01-2019,Cake Fudge,150,1,150
05-01-2019,Death by Chocolate,180,1,180
05-01-2019,Butterscotch Single Scoop,60,5,300
05-01-2019,Cake Fudge,150,1,150
05-01-2019,Vanilla Double Scoop,80,1,80
05-01-2019,Butterscotch Single Scoop,60,4,240
05-01-2019,Vanilla Double Scoop,80,5,400
05-01-2019,Vanilla Single Scoop,50,3,150
05-01-2019,Vanilla Double Scoop,80,4,320
05-01-2019,Hot Chocolate Fudge,120,4,480
05-01-2019,Vanilla Double Scoop,80,1,80
05-01-2019,Cake Fudge,150,5,750
05-01-2019,Hot Chocolate Fudge,120,2,240
05-01-2019,Fig and Honey Double Scoop,90,5,450
05-01-2019,Dry Fruit Double Scoop,90,4,360
05-01-2019,Vanilla Single Scoop,50,4,200
05-01-2019,Cake Fudge,150,3,450
05-01-2019,Vanilla Double Scoop,80,4,320
05-01-2019,Death by Chocolate,180,3,540
05-01-2019,Vanilla Single Scoop,50,3,150
05-01-2019,Caramel Crunch Double Scoop,100,3,300
05-01-2019,Butterscotch Single Scoop,60,3,180
05-01-2019,Vanilla Single Scoop,50,3,150
05-01-2019,Chocolate Europa Single Scoop,70,4,280
05-01-2019,Hot Chocolate Fudge,120,3,360
05-01-2019,Vanilla Double Scoop,80,4,320
05-01-2019,Death by Chocolate,180,2,360
05-01-2019,Cake Fudge,150,1,150
05-01-2019,Trilogy,160,1,160
05-01-2019,Hot Chocolate Fudge,120,3,360
05-01-2019,Cafe Caramel,160,1,160
05-01-2019,Vanilla Double Scoop,80,5,400
05-01-2019,Hot Chocolate Fudge,120,3,360
05-01-2019,Butterscotch Single Scoop,60,5,300
05-01-2019,Death by Chocolate,180,2,360
05-01-2019,Vanilla Single Scoop,50,5,250
05-01-2019,Dry Fruit Double Scoop,90,5,450
05-01-2019,Hot Chocolate Fudge,120,1,120
05-01-2019,Butterscotch Single Scoop,60,2,120
05-01-2019,Vanilla Single Scoop,50,2,100
05-01-2019,Hot Chocolate Fudge,120,3,360
05-01-2019,Cake Fudge,150,3,450
05-01-2019,Vanilla Double Scoop,80,1,80
05-01-2019,Dew Drop Sundae,150,5,750
05-01-2019,Cake Fudge,150,3,450
05-01-2019,Vanilla Double Scoop,80,4,320
05-01-2019,Vanilla Single Scoop,50,5,250
05-01-2019,Hot Chocolate Fudge,120,1,120
05-01-2019,Vanilla Double Scoop,80,3,240
05-01-2019,Cake Fudge,150,4,600
05-01-2019,Vanilla Double Scoop,80,1,80
05-01-2019,Cake Fudge,150,5,750
05-01-2019,Caramel Crunch Single Scoop,70,2,140
05-01-2019,Hot Chocolate Fudge,120,4,480
05-01-2019,Cake Fudge,150,4,600
05-01-2019,Butterscotch Double Scoop,90,3,270
05-01-2019,Death by Chocolate,180,1,180
05-01-2019,Vanilla Double Scoop,80,5,400
05-01-2019,Almond Fudge,150,2,300
05-01-2019,Fig and Honey Single Scoop,60,3,180
05-01-2019,Cake Fudge,150,4,600
05-01-2019,Cafe Caramel,160,4,640
05-01-2019,Fig and Honey Double Scoop,90,3,270
05-01-2019,Vanilla Double Scoop,80,1,80
05-01-2019,Death by Chocolate,180,3,540
05-01-2019,Vanilla Double Scoop,80,2,160
05-01-2019,Cake Fudge,150,4,600
05-01-2019,Cake Fudge,150,1,150
05-01-2019,Cake Fudge,150,1,150
05-01-2019,Cake Fudge,150,2,300
05-01-2019,Death by Chocolate,180,4,720
05-01-2019,Butterscotch Double Scoop,90,2,180
05-01-2019,Vanilla Single Scoop,50,5,250
05-01-2019,Pista Single Scoop,60,2,120
05-01-2019,Cake Fudge,150,4,600
05-01-2019,Vanilla Double Scoop,80,3,240
05-01-2019,Butterscotch Single Scoop,60,4,240
05-01-2019,Cake Fudge,150,5,750
05-01-2019,Vanilla Single Scoop,50,5,250
05-01-2019,Hot Chocolate Fudge,120,4,480
05-01-2019,Vanilla Double Scoop,80,5,400
05-01-2019,Vanilla Double Scoop,80,4,320
05-01-2019,Butterscotch Single Scoop,60,5,300
05-01-2019,Cafe Caramel,160,3,480
05-01-2019,Cake Fudge,150,2,300
05-01-2019,Death by Chocolate,180,3,540
05-01-2019,Cake Fudge,150,5,750
05-01-2019,Vanilla Single Scoop,50,2,100
05-01-2019,Vanilla Double Scoop,80,1,80
05-01-2019,Pista Single Scoop,60,3,180
05-01-2019,Butterscotch Single Scoop,60,5,300
05-01-2019,Caramel Crunch Single Scoop,70,5,350
05-01-2019,Vanilla Double Scoop,80,3,240
05-01-2019,Hot Chocolate Fudge,120,1,120
05-01-2019,Hot Chocolate Fudge,120,2,240
05-01-2019,Vanilla Double Scoop,80,3,240
05-01-2019,Vanilla Single Scoop,50,1,50
05-01-2019,Cake Fudge,150,3,450
05-01-2019,Cake Fudge,150,2,300
05-01-2019,Vanilla Double Scoop,80,1,80
05-01-2019,Chocolate Europa Double Scoop,100,3,300
05-01-2019,Death by Chocolate,180,1,180
05-01-2019,Butterscotch Double Scoop,90,5,450
05-01-2019,Cafe Caramel,160,5,800
05-01-2019,Cake Fudge,150,1,150
05-01-2019,Butterscotch Single Scoop,60,4,240
05-01-2019,Hot Chocolate Fudge,120,2,240
05-01-2019,Hot Chocolate Fudge,120,3,360
05-01-2019,Hot Chocolate Fudge,120,2,240
05-01-2019,Vanilla Single Scoop,50,1,50
05-01-2019,Hot Chocolate Fudge,120,1,120
05-01-2019,Cake Fudge,150,3,450
05-01-2019,Cafe Caramel,160,3,480
05-01-2019,Hot Chocolate Fudge,120,3,360
05-01-2019,Death by Chocolate,180,1,180
05-01-2019,Death by Chocolate,180,3,540
05-01-2019,Cafe Caramel,160,5,800
05-01-2019,Hot Chocolate Fudge,120,1,120
05-01-2019,Death by Chocolate,180,2,360
05-01-2019,Vanilla Double Scoop,80,1,80
05-01-2019,Butterscotch Single Scoop,60,3,180
05-01-2019,Vanilla Single Scoop,50,3,150
05-01-2019,Butterscotch Single Scoop,60,1,60
05-01-2019,Vanilla Single Scoop,50,3,150
05-01-2019,Vanilla Single Scoop,50,5,250
05-01-2019,Hot Chocolate Fudge,120,4,480
05-01-2019,Butterscotch Single Scoop,60,4,240
05-01-2019,Vanilla Double Scoop,80,3,240
05-01-2019,Cake Fudge,150,1,150
05-01-2019,Cake Fudge,150,5,750
05-01-2019,Hot Chocolate Fudge,120,1,120
05-01-2019,Vanilla Double Scoop,80,4,320
05-01-2019,Cake Fudge,150,3,450
05-01-2019,Cake Fudge,150,3,450
05-01-2019,Cake Fudge,150,2,300
05-01-2019,Butterscotch Single Scoop,60,2,120
05-01-2019,Death by Chocolate,180,5,900
05-01-2019,Death by Chocolate,180,4,720
05-01-2019,Cake Fudge,150,1,150
05-01-2019,Hot Chocolate Fudge,120,2,240
05-01-2019,Caramel Crunch Single Scoop,70,4,280
05-01-2019,Cake Fudge,150,2,300
05-01-2019,Vanilla Single Scoop,50,4,200
05-01-2019,Butterscotch Single Scoop,60,3,180
05-01-2019,Vanilla Single Scoop,50,2,100
05-01-2019,Hot Chocolate Fudge,120,1,120
05-01-2019,Butterscotch Single Scoop,60,3,180
05-01-2019,Cake Fudge,150,1,150
05-01-2019,Butterscotch Double Scoop,90,4,360
05-01-2019,Death by Chocolate,180,1,180
06-01-2019,Vanilla Single Scoop,50,4,200
06-01-2019,Death by Chocolate,180,5,900
06-01-2019,Death by Chocolate,180,1,180
06-01-2019,Dry Fruit Double Scoop,90,4,360
06-01-2019,Death by Chocolate,180,5,900
06-01-2019,Butterscotch Single Scoop,60,5,300
06-01-2019,Vanilla Double Scoop,80,1,80
06-01-2019,Vanilla Double Scoop,80,4,320
06-01-2019,Hot Chocolate Fudge,120,2,240
06-01-2019,Hot Chocolate Fudge,120,1,120
06-01-2019,Death by Chocolate,180,2,360
06-01-2019,Vanilla Single Scoop,50,2,100
06-01-2019,Vanilla Double Scoop,80,3,240
06-01-2019,Death by Chocolate,180,5,900
06-01-2019,Vanilla Single Scoop,50,4,200
06-01-2019,Vanilla Single Scoop,50,3,150
06-01-2019,Chocolate Europa Double Scoop,100,4,400
06-01-2019,Vanilla Double Scoop,80,1,80
06-01-2019,Hot Chocolate Fudge,120,5,600
06-01-2019,Cake Fudge,150,3,450
06-01-2019,Hot Chocolate Fudge,120,3,360
06-01-2019,Vanilla Double Scoop,80,5,400
06-01-2019,Hot Chocolate Fudge,120,4,480
06-01-2019,Vanilla Double Scoop,80,4,320
06-01-2019,Rocky Road Single Scoop,50,3,150
06-01-2019,Vanilla Double Scoop,80,4,320
06-01-2019,Cafe Caramel,160,4,640
06-01-2019,Caramel Crunch Single Scoop,70,1,70
06-01-2019,Mint Fudge,120,3,360
06-01-2019,Hot Chocolate Fudge,120,1,120
06-01-2019,Hot Chocolate Fudge,120,2,240
06-01-2019,Caramel Crunch Double Scoop,100,3,300
06-01-2019,Hot Chocolate Fudge,120,5,600
06-01-2019,Cake Fudge,150,1,150
06-01-2019,Cake Fudge,150,2,300
06-01-2019,Vanilla Single Scoop,50,2,100
06-01-2019,Cafe Caramel,160,5,800
06-01-2019,Butterscotch Single Scoop,60,4,240
06-01-2019,Cake Fudge,150,4,600
06-01-2019,Death by Chocolate,180,4,720
06-01-2019,Vanilla Single Scoop,50,4,200
06-01-2019,Caramel Crunch Single Scoop,70,1,70
06-01-2019,Vanilla Double Scoop,80,5,400
06-01-2019,Butterscotch Single Scoop,60,4,240
06-01-2019,Vanilla Double Scoop,80,4,320
06-01-2019,Hot Chocolate Fudge,120,1,120
06-01-2019,Vanilla Double Scoop,80,2,160
06-01-2019,Rocky Road Single Scoop,50,2,100
06-01-2019,Caramel Crunch Double Scoop,100,3,300
06-01-2019,Death by Chocolate,180,1,180
06-01-2019,Cake Fudge,150,1,150
06-01-2019,Hot Chocolate Fudge,120,5,600
06-01-2019,Vanilla Single Scoop,50,3,150
06-01-2019,Butterscotch Double Scoop,90,3,270
06-01-2019,Hot Chocolate Fudge,120,3,360
06-01-2019,Butterscotch Single Scoop,60,3,180
06-01-2019,Hot Chocolate Fudge,120,4,480
06-01-2019,Vanilla Single Scoop,50,4,200
06-01-2019,Hot Chocolate Fudge,120,3,360
06-01-2019,Vanilla Single Scoop,50,4,200
06-01-2019,Dry Fruit Single Scoop,60,1,60
06-01-2019,Vanilla Double Scoop,80,5,400
06-01-2019,Vanilla Single Scoop,50,5,250
06-01-2019,Cake Fudge,150,1,150
06-01-2019,Butterscotch Single Scoop,60,3,180
06-01-2019,Hot Chocolate Fudge,120,4,480
06-01-2019,Vanilla Single Scoop,50,1,50
06-01-2019,Butterscotch Single Scoop,60,3,180
06-01-2019,Pista Single Scoop,60,1,60
06-01-2019,Butterscotch Single Scoop,60,4,240
06-01-2019,Hot Chocolate Fudge,120,5,600
06-01-2019,Death by Chocolate,180,4,720
06-01-2019,Butterscotch Single Scoop,60,2,120
06-01-2019,Vanilla Single Scoop,50,4,200
06-01-2019,Hot Chocolate Fudge,120,3,360
06-01-2019,Vanilla Single Scoop,50,3,150
06-01-2019,Death by Chocolate,180,4,720
06-01-2019,Butterscotch Single Scoop,60,5,300
06-01-2019,Cafe Caramel,160,1,160
06-01-2019,Vanilla Double Scoop,80,3,240
06-01-2019,Cake Fudge,150,5,750
06-01-2019,Cake Fudge,150,1,150
06-01-2019,Vanilla Single Scoop,50,4,200
06-01-2019,Dry Fruit Single Scoop,60,5,300
06-01-2019,Vanilla Single Scoop,50,2,100
06-01-2019,Cake Fudge,150,3,450
06-01-2019,Vanilla Single Scoop,50,3,150
06-01-2019,Butterscotch Single Scoop,60,4,240
06-01-2019,Hot Chocolate Fudge,120,5,600
06-01-2019,Cake Fudge,150,2,300
06-01-2019,Cake Fudge,150,2,300
06-01-2019,Butterscotch Single Scoop,60,3,180
06-01-2019,Caramel Crunch Double Scoop,100,2,200
06-01-2019,Vanilla Double Scoop,80,5,400
06-01-2019,Butterscotch Single Scoop,60,4,240
06-01-2019,Vanilla Single Scoop,50,5,250
06-01-2019,Vanilla Single Scoop,50,3,150
06-01-2019,Hot Chocolate Fudge,120,5,600
06-01-2019,Cake Fudge,150,2,300
06-01-2019,Vanilla Double Scoop,80,3,240
06-01-2019,Pista Double Scoop,90,3,270
06-01-2019,Caramel Crunch Single Scoop,70,4,280
06-01-2019,Fig and Honey Double Scoop,90,3,270
06-01-2019,Dew Drop Sundae,150,2,300
06-01-2019,Vanilla Single Scoop,50,5,250
06-01-2019,Cafe Caramel,160,1,160
06-01-2019,Cake Fudge,150,5,750
06-01-2019,Death by Chocolate,180,4,720
06-01-2019,Cafe Caramel,160,1,160
06-01-2019,Cake Fudge,150,4,600
06-01-2019,Butterscotch Single Scoop,60,5,300
06-01-2019,Pista Single Scoop,60,1,60
06-01-2019,Vanilla Double Scoop,80,4,320
06-01-2019,Pista Double Scoop,90,2,180
06-01-2019,Hot Chocolate Fudge,120,3,360
06-01-2019,Cake Fudge,150,5,750
06-01-2019,Vanilla Double Scoop,80,4,320
06-01-2019,Death by Chocolate,180,4,720
06-01-2019,Hot Chocolate Fudge,120,3,360
06-01-2019,Mint Fudge,120,2,240
06-01-2019,Cake Fudge,150,4,600
06-01-2019,Death by Chocolate,180,4,720
06-01-2019,Vanilla Single Scoop,50,1,50
06-01-2019,Butterscotch Single Scoop,60,2,120
06-01-2019,Butterscotch Single Scoop,60,1,60
06-01-2019,Cake Fudge,150,3,450
06-01-2019,Cake Fudge,150,4,600
06-01-2019,Hot Chocolate Fudge,120,1,120
06-01-2019,Rocky Road Single Scoop,50,1,50
06-01-2019,Cake Fudge,150,5,750
06-01-2019,Vanilla Double Scoop,80,5,400
06-01-2019,Vanilla Double Scoop,80,3,240
06-01-2019,Rocky Road Single Scoop,50,5,250
06-01-2019,Butterscotch Single Scoop,60,4,240
06-01-2019,Pista Double Scoop,90,3,270
06-01-2019,Cake Fudge,150,1,150
06-01-2019,Vanilla Double Scoop,80,5,400
06-01-2019,Death by Chocolate,180,1,180
06-01-2019,Hot Chocolate Fudge,120,4,480
06-01-2019,Vanilla Double Scoop,80,1,80
06-01-2019,Death by Chocolate,180,4,720
06-01-2019,Cafe Caramel,160,1,160
06-01-2019,Mint Fudge,120,5,600
06-01-2019,Vanilla Double Scoop,80,3,240
06-01-2019,Cake Fudge,150,2,300
06-01-2019,Cafe Caramel,160,4,640
06-01-2019,Cake Fudge,150,3,450
06-01-2019,Hot Chocolate Fudge,120,5,600
06-01-2019,Fig and Honey Double Scoop,90,1,90
06-01-2019,Vanilla Double Scoop,80,1,80
06-01-2019,Vanilla Single Scoop,50,4,200
06-01-2019,Butterscotch Single Scoop,60,2,120
06-01-2019,Hot Chocolate Fudge,120,5,600
06-01-2019,Hot Chocolate Fudge,120,3,360
06-01-2019,Vanilla Double Scoop,80,4,320
06-01-2019,Vanilla Double Scoop,80,3,240
06-01-2019,Almond Fudge,150,1,150
06-01-2019,Butterscotch Single Scoop,60,5,300
06-01-2019,Butterscotch Single Scoop,60,5,300
06-01-2019,Chocolate Europa Double Scoop,100,3,300
06-01-2019,Cake Fudge,150,4,600
06-01-2019,Cake Fudge,150,1,150
06-01-2019,Vanilla Single Scoop,50,2,100
06-01-2019,Vanilla Double Scoop,80,4,320
06-01-2019,Cafe Caramel,160,4,640
06-01-2019,Vanilla Double Scoop,80,3,240
06-01-2019,Vanilla Single Scoop,50,5,250
06-01-2019,Butterscotch Single Scoop,60,1,60
06-01-2019,Vanilla Double Scoop,80,3,240
06-01-2019,Hot Chocolate Fudge,120,4,480
07-01-2019,Death by Chocolate,180,2,360
07-01-2019,Vanilla Double Scoop,80,5,400
07-01-2019,Cake Fudge,150,5,750
07-01-2019,Vanilla Double Scoop,80,5,400
07-01-2019,Vanilla Double Scoop,80,1,80
07-01-2019,Cake Fudge,150,1,150
07-01-2019,Cake Fudge,150,1,150
07-01-2019,Cafe Caramel,160,1,160
07-01-2019,Cake Fudge,150,5,750
07-01-2019,Vanilla Double Scoop,80,5,400
07-01-2019,Hot Chocolate Fudge,120,2,240
07-01-2019,Vanilla Single Scoop,50,3,150
07-01-2019,Cake Fudge,150,3,450
07-01-2019,Vanilla Single Scoop,50,5,250
07-01-2019,Butterscotch Single Scoop,60,3,180
07-01-2019,Cafe Caramel,160,2,320
07-01-2019,Hot Chocolate Fudge,120,3,360
07-01-2019,Almond Fudge,150,4,600
07-01-2019,Vanilla Single Scoop,50,3,150
07-01-2019,Cake Fudge,150,3,450
07-01-2019,Vanilla Double Scoop,80,1,80
07-01-2019,Vanilla Single Scoop,50,4,200
07-01-2019,Chocolate Europa Single Scoop,70,3,210
07-01-2019,Rocky Road Single Scoop,50,1,50
07-01-2019,Vanilla Single Scoop,50,3,150
07-01-2019,Cake Fudge,150,2,300
07-01-2019,Dry Fruit Double Scoop,90,4,360
07-01-2019,Hot Chocolate Fudge,120,2,240
07-01-2019,Death by Chocolate,180,2,360
07-01-2019,Mint Fudge,120,4,480
07-01-2019,Death by Chocolate,180,1,180
07-01-2019,Vanilla Double Scoop,80,5,400
07-01-2019,Fig and Honey Double Scoop,90,4,360
07-01-2019,Butterscotch Single Scoop,60,4,240
07-01-2019,Pista Double Scoop,90,5,450
07-01-2019,Cake Fudge,150,1,150
07-01-2019,Fig and Honey Double Scoop,90,2,180
07-01-2019,Fig and Honey Single Scoop,60,2,120
07-01-2019,Butterscotch Single Scoop,60,3,180
07-01-2019,Hot Chocolate Fudge,120,1,120
07-01-2019,Rocky Road Single Scoop,50,5,250
07-01-2019,Cafe Caramel,160,4,640
07-01-2019,Chocolate Europa Single Scoop,70,2,140
07-01-2019,Vanilla Double Scoop,80,5,400
07-01-2019,Hot Chocolate Fudge,120,3,360
07-01-2019,Cake Fudge,150,3,450
07-01-2019,Butterscotch Single Scoop,60,1,60
07-01-2019,Butterscotch Single Scoop,60,1,60
07-01-2019,Cake Fudge,150,2,300
07-01-2019,Caramel Crunch Single Scoop,70,5,350
07-01-2019,Butterscotch Single Scoop,60,4,240
07-01-2019,Butterscotch Double Scoop,90,2,180
07-01-2019,Vanilla Single Scoop,50,5,250
07-01-2019,Hot Chocolate Fudge,120,4,480
07-01-2019,Vanilla Single Scoop,50,3,150
07-01-2019,Vanilla Single Scoop,50,4,200
07-01-2019,Vanilla Single Scoop,50,2,100
07-01-2019,Butterscotch Single Scoop,60,2,120
07-01-2019,Vanilla Double Scoop,80,5,400
07-01-2019,Cafe Caramel,160,1,160
07-01-2019,Butterscotch Single Scoop,60,4,240
07-01-2019,Vanilla Double Scoop,80,4,320
07-01-2019,Vanilla Double Scoop,80,5,400
07-01-2019,Butterscotch Single Scoop,60,1,60
07-01-2019,Vanilla Double Scoop,80,5,400
07-01-2019,Hot Chocolate Fudge,120,5,600
07-01-2019,Cake Fudge,150,3,450
07-01-2019,Cake Fudge,150,5,750
07-01-2019,Cafe Caramel,160,2,320
07-01-2019,Vanilla Single Scoop,50,1,50
07-01-2019,Pista Double Scoop,90,1,90
07-01-2019,Death by Chocolate,180,4,720
07-01-2019,Hot Chocolate Fudge,120,5,600
07-01-2019,Hot Chocolate Fudge,120,4,480
07-01-2019,Vanilla Single Scoop,50,1,50
07-01-2019,Hot Chocolate Fudge,120,2,240
07-01-2019,Cake Fudge,150,3,450
07-01-2019,Butterscotch Double Scoop,90,3,270
07-01-2019,Chocolate Europa Double Scoop,100,1,100
07-01-2019,Hot Chocolate Fudge,120,4,480
07-01-2019,Fig and Honey Double Scoop,90,3,270
07-01-2019,Vanilla Double Scoop,80,4,320
07-01-2019,Cafe Caramel,160,4,640
07-01-2019,Vanilla Single Scoop,50,1,50
07-01-2019,Vanilla Double Scoop,80,4,320
07-01-2019,Butterscotch Single Scoop,60,4,240
07-01-2019,Vanilla Double Scoop,80,4,320
07-01-2019,Butterscotch Single Scoop,60,3,180
07-01-2019,Vanilla Double Scoop,80,4,320
07-01-2019,Cake Fudge,150,4,600
07-01-2019,Vanilla Double Scoop,80,4,320
07-01-2019,Hot Chocolate Fudge,120,2,240
07-01-2019,Hot Chocolate Fudge,120,5,600
07-01-2019,Cake Fudge,150,3,450
07-01-2019,Vanilla Single Scoop,50,2,100
07-01-2019,Death by Chocolate,180,5,900
07-01-2019,Dry Fruit Double Scoop,90,3,270
07-01-2019,Hot Chocolate Fudge,120,2,240
07-01-2019,Hot Chocolate Fudge,120,2,240
07-01-2019,Vanilla Single Scoop,50,2,100
07-01-2019,Vanilla Double Scoop,80,1,80
07-01-2019,Vanilla Single Scoop,50,2,100
07-01-2019,Vanilla Double Scoop,80,4,320
07-01-2019,Cake Fudge,150,2,300
07-01-2019,Death by Chocolate,180,5,900
07-01-2019,Cake Fudge,150,4,600
07-01-2019,Dry Fruit Single Scoop,60,4,240
07-01-2019,Butterscotch Single Scoop,60,5,300
07-01-2019,Butterscotch Single Scoop,60,4,240
07-01-2019,Cafe Caramel,160,4,640
07-01-2019,Hot Chocolate Fudge,120,2,240
07-01-2019,Butterscotch Single Scoop,60,1,60
07-01-2019,Hot Chocolate Fudge,120,4,480
07-01-2019,Hot Chocolate Fudge,120,5,600
07-01-2019,Death by Chocolate,180,4,720
07-01-2019,Hot Chocolate Fudge,120,1,120
07-01-2019,Death by Chocolate,180,1,180
07-01-2019,Vanilla Single Scoop,50,5,250
07-01-2019,Butterscotch Single Scoop,60,2,120
07-01-2019,Hot Chocolate Fudge,120,1,120
07-01-2019,Hot Chocolate Fudge,120,3,360
07-01-2019,Caramel Crunch Double Scoop,100,4,400
07-01-2019,Cafe Caramel,160,3,480
07-01-2019,Hot Chocolate Fudge,120,1,120
07-01-2019,Cake Fudge,150,3,450
07-01-2019,Vanilla Single Scoop,50,1,50
07-01-2019,Vanilla Single Scoop,50,4,200
07-01-2019,Death by Chocolate,180,2,360
07-01-2019,Hot Chocolate Fudge,120,5,600
08-01-2019,Caramel Crunch Double Scoop,100,3,300
08-01-2019,Cake Fudge,150,1,150
08-01-2019,Vanilla Double Scoop,80,2,160
08-01-2019,Cake Fudge,150,5,750
08-01-2019,Hot Chocolate Fudge,120,1,120
08-01-2019,Mint Fudge,120,2,240
08-01-2019,Vanilla Single Scoop,50,4,200
08-01-2019,Vanilla Double Scoop,80,2,160
08-01-2019,Hot Chocolate Fudge,120,3,360
08-01-2019,Butterscotch Single Scoop,60,4,240
08-01-2019,Cake Fudge,150,3,450
08-01-2019,Cafe Caramel,160,1,160
08-01-2019,Vanilla Double Scoop,80,3,240
08-01-2019,Hot Chocolate Fudge,120,4,480
08-01-2019,Cafe Caramel,160,1,160
08-01-2019,Death by Chocolate,180,5,900
08-01-2019,Cake Fudge,150,4,600
08-01-2019,Vanilla Double Scoop,80,4,320
08-01-2019,Hot Chocolate Fudge,120,1,120
08-01-2019,Butterscotch Single Scoop,60,3,180
08-01-2019,Hot Chocolate Fudge,120,3,360
08-01-2019,Vanilla Double Scoop,80,4,320
08-01-2019,Vanilla Single Scoop,50,5,250
08-01-2019,Vanilla Double Scoop,80,4,320
08-01-2019,Cafe Caramel,160,1,160
08-01-2019,Trilogy,160,2,320
08-01-2019,Cafe Caramel,160,1,160
08-01-2019,Vanilla Single Scoop,50,5,250
08-01-2019,Vanilla Single Scoop,50,3,150
08-01-2019,Death by Chocolate,180,1,180
08-01-2019,Death by Chocolate,180,2,360
08-01-2019,Hot Chocolate Fudge,120,1,120
08-01-2019,Hot Chocolate Fudge,120,5,600
08-01-2019,Butterscotch Single Scoop,60,4,240
08-01-2019,Vanilla Double Scoop,80,3,240
08-01-2019,Cake Fudge,150,1,150
08-01-2019,Death by Chocolate,180,2,360
08-01-2019,Vanilla Double Scoop,80,2,160
08-01-2019,Cake Fudge,150,1,150
08-01-2019,Hot Chocolate Fudge,120,5,600
08-01-2019,Butterscotch Single Scoop,60,3,180
08-01-2019,Cafe Caramel,160,1,160
08-01-2019,Cake Fudge,150,5,750
08-01-2019,Butterscotch Single Scoop,60,1,60
08-01-2019,Vanilla Single Scoop,50,3,150
08-01-2019,Hot Chocolate Fudge,120,5,600
08-01-2019,Vanilla Double Scoop,80,2,160
08-01-2019,Fig and Honey Double Scoop,90,1,90
08-01-2019,Vanilla Double Scoop,80,5,400
08-01-2019,Vanilla Double Scoop,80,5,400
08-01-2019,Dry Fruit Double Scoop,90,4,360
08-01-2019,Cafe Caramel,160,4,640
08-01-2019,Chocolate Europa Double Scoop,100,2,200
08-01-2019,Cafe Caramel,160,5,800
08-01-2019,Cake Fudge,150,4,600
08-01-2019,Cake Fudge,150,1,150
08-01-2019,Butterscotch Double Scoop,90,4,360
08-01-2019,Butterscotch Single Scoop,60,1,60
08-01-2019,Pista Single Scoop,60,4,240
08-01-2019,Cake Fudge,150,5,750
08-01-2019,Butterscotch Single Scoop,60,4,240
08-01-2019,Butterscotch Single Scoop,60,2,120
08-01-2019,Chocolate Europa Single Scoop,70,5,350
08-01-2019,Cake Fudge,150,3,450
08-01-2019,Hot Chocolate Fudge,120,1,120
08-01-2019,Cake Fudge,150,4,600
08-01-2019,Vanilla Double Scoop,80,3,240
